"place_id","name","formatted_address","geometry.location.lat","geometry.location.lng"
"ChIJL6Zw8qz7UIgRUOc56Jscz8w","Ben & Jerry's - Coming Soon","671 W King St, Boone, NC 28607, USA","36.2188576","-81.68562829999999"
"ChIJm1QH3crzWYgR2dowg-pV3S8","Ben & Jerry's","19 Haywood St, Asheville, NC 28801, USA","35.5952765","-82.55425000000001"
"ChIJgVB2So3WrIkR-IYWvLi9rlo","Ben & Jerry's","4000 Arrowhead Blvd, Mebane, NC 27302, USA","36.0742914","-79.2679091"
"ChIJEczZCXX9MIgRvBR_9Srl3Js","Ben & Jerry's","20650 N Park Blvd, University Heights, OH 44118, USA","41.4871836","-81.5348777"
"ChIJv8CSrRiEQIgRg69DHyGhG0U","Ben & Jerry's","1934 Brown St, Dayton, OH 45409, USA","39.7334817","-84.1801543"
"ChIJR_vFybYyTIYRarGSvubbYbU","Ben & Jerry's","4061 Barton Creek Suite 120, Highland Village, TX 75077, USA","33.0745941","-97.0853582"
"ChIJt0Ed860jTIYR7F_Zz2LWN5Y","Ben & Jerry's","1501 Preston Rd Suite 400, Plano, TX 75093, USA","33.0187644","-96.7963664"
"ChIJG74OfkHytocRTfAhFOAz-c4","Ben E Keith Foods","9111 E Pine St #105, Tulsa, OK 74115, USA","36.1777694","-95.8739942"
"ChIJt7uD3_8hTIYR9HYg4srXhDY","Ben & Jerry’s","University of Texas, 800 West Campbell Road, Richardson, TX 75080, USA","32.98680909999999","-96.74898519999999"
"ChIJLZsI1hOZToYRMCJgTFgo5qw","Ben & Jerry's","2333 S International Pkwy, Dallas, TX 75261, USA","32.898316","-97.044102"
"ChIJl1Qkk_fGxokR6lDpX8-AkAU","Ben & Jerry’s","218 S 40th St, Philadelphia, PA 19104, USA","39.95353679999999","-75.2029584"
"ChIJb3sAhPkbxYkRUnKfFqPvY9Y","Ben & Jerry's","1280 PA-315 Suite 1237, Wilkes-Barre, PA 18702, USA","41.2696916","-75.8228121"
"ChIJz9v-jzDGxokR9yD9FTpJduQ","Ben & Jerry’s","1726 Sansom St, Philadelphia, PA 19103, USA","39.9507622","-75.1698598"
"ChIJEzkSfSNF5IkRDzgFcvCyHDQ","Ben & Jerry’s","224 Thayer St, Providence, RI 02906, USA","41.8277526","-71.4008076"
"ChIJWyqlT2av5YkRq-hOyGlRQJY","Ben & Jerry’s","359 Thames St, Newport, RI 02840, USA","41.4836477","-71.3148109"
"ChIJucPCxyWN5YkRj-JNSXC52ZY","Ben & Jerry's","224 Water St, New Shoreham, RI 02807, USA","41.172614","-71.558069"
"ChIJ3QFKuWiv5YkR1xq-F6XAApA","Ben & Jerry’s","33 Bannister's Wharf, Newport, RI 02840, USA","41.4864951","-71.3160257"
"ChIJ3VW8dBJ6_ogROnq-_8txTvo","Ben & Jerry's","96 N Market St, Charleston, SC 29401, USA","32.7810463","-79.9307165"
"ChIJL6SIw-xoAIkRSvXEjPNCabE","Ben & Jerry's","2913-B Ocean Blvd, Myrtle Beach, SC 29577, USA","33.7078032","-78.8618505"
"ChIJO2ZFoqhz_ogRbOTaVf4oYK0","Ben & Jerry's","1109 Ocean Blvd, Isle of Palms, SC 29451, USA","32.7858956","-79.78843669999999"
"ChIJO3iS5fCI-4gRIn395nE4JnM","Ben & Jerry's","6 Promenade St Unit 1003, Bluffton, SC 29910, USA","32.2379072","-80.8616983"
"ChIJp5_9iu1kAIkRrWIYM3F5wTU","Ben & Jerry's","10835 Kings Rd #701, Myrtle Beach, SC 29572, USA","33.784238","-78.775886"
"ChIJmbt4i99oAIkRSpVXH3fY_ns","Ben & Jerry’s","1303 Celebrity Cir Suite 125A, Myrtle Beach, SC 29577, USA","33.7159194","-78.88313459999999"
"ChIJdSWa-sFpAIkRJpX_uR1BqnE","Ben & Jerry's","2005-C Ocean Blvd, Myrtle Beach, SC 29577, USA","33.7006956","-78.8710141"
"ChIJmbt4i99oAIkRF0DbrOe2hn0","Ben & Jerry’s","1200 Celebrity Cir #209, Myrtle Beach, SC 29577, USA","33.7168348","-78.8786978"
"ChIJKUQfA8cr_IgRBpG1E_GwqI0","Ben & Jerry's","624 Freshfields Dr U-109, Kiawah Island, SC 29455, USA","32.606476","-80.1487458"
"ChIJZeUhD4sSiYcRZf0idMYAwoc","Jerry's Electric","23170 471st Ave, Colman, SD 57017, USA","44.0265555","-96.78772649999999"
"ChIJ3VjOp4XEjocRk0K_SxanheI","Jerry's of Lennox","27786 SD-17, Lennox, SD 57039, USA","43.3604488","-96.8853644"
"ChIJQZDsBgfzjocRhGMj9QWuWNU","Jerrys Automotive Inc","306 N 16th St, Beresford, SD 57004, USA","43.0825621","-96.789895"
"ChIJD6mAnNtVWYgRcTNnjJuzIy8","Ben & Jerry's","638 Parkway, Gatlinburg, TN 37738, USA","35.7126099","-83.51471599999999"
"ChIJEVKnoJdmZIgRB092CXCIjPQ","Ben & Jerry's","416-A 21st Ave S, Nashville, TN 37203, USA","36.1461565","-86.7993561"
"ChIJ3dS0_qFmZIgRIKaqpibT5V4","Ben & Jerry's","2200 Children's Way, Food Court 2nd Floor, Nashville, TN 37232, United States","36.139374","-86.8024157"
"ChIJZUvTprX4W4gRu8xJnrObT_E","Ben & Jerry's","1645 Parkway Suite 1440, Sevierville, TN 37862, USA","35.8329103","-83.5698116"
"ChIJ0_QqoGFeYIgRgMuLlElAKW8","Ben & Jerry's","201 Broad St, Chattanooga, TN 37402, USA","35.0546133","-85.3110591"
"ChIJ-z2K32SEf4gR9QGZ-fj6w7s","Ben & Jerry’s","5007 Black Rd Space 110, Memphis, TN 38117, USA","35.1143622","-89.8950881"
"ChIJt0Ed860jTIYR7F_Zz2LWN5Y","Ben & Jerry's","1501 Preston Rd Suite 400, Plano, TX 75093, USA","33.0187644","-96.7963664"
"ChIJ0dahTqtYXIYRKm6I5Z6bS3Q","Ben & Jerry's","111 W Crockett St Suite 207, San Antonio, TX 78205, USA","29.4253835","-98.4889211"
"ChIJR_vFybYyTIYRarGSvubbYbU","Ben & Jerry's","4061 Barton Creek Suite 120, Highland Village, TX 75077, USA","33.0745941","-97.0853582"
"ChIJBVZjEF_AQIYRDPmYNP8stIk","Ben & Jerry's","5515 Kirby Dr, Houston, TX 77005, USA","29.7225017","-95.41828679999999"
"ChIJ9V2gRXenZYYR-M3AU_ZaAx8","Ben & Jerry's","3300 W Expy 83 Building 1200, Unit 1210, McAllen, TX 78501, USA","26.1962565","-98.25957509999999"
"ChIJkTupiYKeP4YRYqEYNdImJJM","Ben & Jerry's","4408 Seawall Blvd, Galveston, TX 77550, USA","29.276318","-94.8098002"
"ChIJt7uD3_8hTIYR9HYg4srXhDY","Ben & Jerry’s","University of Texas, 800 West Campbell Road, Richardson, TX 75080, USA","32.98680909999999","-96.74898519999999"
"ChIJ58hikaSKUocR4vbCb9jQhAU","Dreyer's Grand Ice Cream","850 E 2100 S, Salt Lake City, UT 84106, USA","40.724829","-111.8667498"
"ChIJ_XS_A8uHUocRwPO-mRWXiZU","Jerry Seiner South Jordan Buick GMC","10487 S Jordan Gateway, South Jordan, UT 84095, USA","40.561116","-111.9002243"
"ChIJwxyQGAD1UocR65fmaBOYx6w","Ben & Jerry's","7 S Rio Grande St, Salt Lake City, UT 84101, USA","40.76897460000001","-111.9036808"
"ChIJb0PV8jOftUwRypG5jRXPCzs","Ben & Jerry’s","1281 Waterbury Stowe Rd Route 100, Waterbury, VT 05676, USA","44.35285289999999","-72.740253"
"ChIJmf--YFBe4IkR-O621d0dIQo","Ben & Jerry’s","454 Depot St, Manchester, VT 05255, USA","43.1732761","-73.0494058"
"ChIJqdfmQEyNtUwRL9NARyIKJwI","Ben & Jerry's","24 Morse Dr, Jeffersonville, VT 05464, USA","44.5886887","-72.78762809999999"
"ChIJGQhG7PZ6ykwRtDHLmsuwOUE","Ben & Jerry’s","36 Church St, Burlington, VT 05401, USA","44.4794276","-73.21248899999999"
"ChIJT1mEn3HpuokRxl0GvlNWCCI","Ben & Jerry's","2510 Atlantic Ave, Virginia Beach, VA 23451, USA","36.854054","-75.9769558"
"ChIJDdp-LJnpuokRyHoyQtCd9Ig","Ben & Jerry's","1116 Atlantic Ave, Virginia Beach, VA 23451, USA","36.840171","-75.9731305"
"ChIJDZIxHvawt4kR5AmKCQXJLUI","Ben & Jerry’s","103 S Union St, Alexandria, VA 22314, USA","38.8040248","-77.04050749999999"
"ChIJWSyHuWpPtokRzulfiwRSdwc","Ben & Jerry's","4205 Fairfax Corner E Ave, Fairfax, VA 22033, USA","38.8586038","-77.3559916"
"ChIJ_6IKe7aHs4kRDe6xqIYM7Pc","Ben & Jerry's","1112 Emmet St N, Charlottesville, VA 22903, USA","38.0513628","-78.5011473"
"ChIJLQwbH2_puokRSHg40YgXEZU","Ben & Jerry's","3220 Atlantic Ave, Virginia Beach, VA 23451, USA","36.861003","-75.9789389"
"ChIJwdGAGB9ItokRYNk7JFRjRhg","Ben & Jerry's","11916 Market St, Reston, VA 20190, USA","38.9588561","-77.3578093"
"ChIJp80zAn0OTYgRTtKhsE3zjoU","Ben & Jerry's","4802 Valley View Boulevard NW Space LB-95, Roanoke, VA 24012, United States","37.303866","-79.963455"
"ChIJZ0d48J85tokRHEwp-XYePJE","Ben & Jerry's","21100 Dulles Town Cir, Sterling, VA 20166, USA","39.03241209999999","-77.42363809999999"
"ChIJs0vKHwjDuokRt-Clw6HonTo","Ben & Jerry's","312 Sandbridge Rd, Virginia Beach, VA 23456, USA","36.7460442","-75.9463648"
"ChIJsZn-BmGTTYgR8ByoqGagqq8","Ben & Jerry's","782 New River Rd, Christiansburg, VA 24073, USA","37.165158","-80.4268259"
"ChIJ2fUTC_uAsIkRPyDFJr2DNcA","Ben & Jerry's","332 Water St Building L, Yorktown, VA 23690, USA","37.238193","-76.508656"
"ChIJ-3W-NhGNsIkRyf7Ah2qRtvE","Ben & Jerry's","5699 Richmond Rd #18, Williamsburg, VA 23188, USA","37.3185753","-76.7358989"
"ChIJSWywlHqhMioRlV9BndfT0Fw","Ben & Jerry's","Shop 11/1-13 South Terrace, Fremantle WA 6160, Australia","-32.055591","115.747043"
"ChIJ0VwP4pCrMioR10Q1asipOlo","Ben & Jerry's","Shop 30/58 Southside Dr, Sorrento WA 6025, Australia","-31.82484149999999","115.7396037"
"ChIJjyM3cNG6MioRkoAZvLrr5lM","Ben & Jerry's","82 James St, Northbridge WA 6003, Australia","-31.9486278","115.858689"
"ChIJ3f13E11TzSsRaf-aUD3EUL8","Ben & Jerry's","Lakeside Joondalup Shopping Centre (Ground floor opposite City Beach, 420 Joondalup Dr, Joondalup WA 6027, Australia","-31.7438132","115.7672115"
"ChIJsZn-BmGTTYgR8ByoqGagqq8","Ben & Jerry's","782 New River Rd, Christiansburg, VA 24073, USA","37.165158","-80.4268259"
"ChIJZ0d48J85tokRHEwp-XYePJE","Ben & Jerry's","21100 Dulles Town Cir, Sterling, VA 20166, USA","39.03241209999999","-77.42363809999999"
"ChIJJyGFwK_HD4gRtZUkmFN3zk8","Ben & Jerry's","1860 Tower Dr, Glenview, IL 60026, USA","42.0885931","-87.82446560000001"
"ChIJj3c_ZFIrDogR4OxvPsmW4C8","Ben & Jerry's","600 E Grand Ave, Chicago, IL 60611, USA","41.8917276","-87.6085693"
"ChIJdZPu822dBIgRf4zD23JG9w4","Tom & Jerry's Mini Golf","110 Suhrke Rd, Plymouth, WI 53073, USA","43.7570314","-87.982715"
"ChIJR7mcJVwn9ocRqn05RNfwtkQ","Ben & Jerry’s","3070 Excelsior Blvd, Minneapolis, MN 55416, USA","44.9469259","-93.3223591"
"ChIJTf6LlDdTBogRqnX7ZSx0Q34","Ben & Jerry's","224 State St, Madison, WI 53703, USA","43.0749204","-89.38839449999999"
"ChIJq1EIiLRVBogRkeG32YbHpKA","Ben & Jerry's","4000 International Ln, Madison, WI 53704, USA","43.1360591","-89.34566769999999"
"ChIJY5tIn_lgBYgRNiidII2WZrU","Ben & Jerry's","6610 Green Bay Rd, Kenosha, WI 53142, USA","42.5745071","-87.8867528"
